"subject" "y" "tBodyAccMag-mean()" "tBodyAcc-energy()-X" "tBodyAcc-entropy()-X" "fBodyGyro-mean()-Z" "fBodyGyro-energy()-Z"
"3902" 19 6 -0.97997149 -0.99955568 -0.30219312 -0.98371391 -0.99976425
"3903" 19 6 -0.98111369 -0.99954578 -0.23399868 -0.98238909 -0.99972474
"3904" 19 1 -0.020198748 -0.63647196 0.38135758 -0.066414706 -0.65416643
"3905" 19 1 0.13598834 -0.50167176 0.46702702 -0.0064259531 -0.58940031
"3906" 19 1 0.18707991 -0.47729809 0.59072161 0.088265648 -0.5181461
"3907" 19 1 0.17005145 -0.47334917 0.63376508 0.084900678 -0.50914058
"3908" 19 1 0.20557291 -0.41872273 0.4758719 0.024202389 -0.58624867
"3909" 19 1 0.20981994 -0.41042543 0.49591459 0.12685579 -0.62371185
"3910" 19 1 0.14947992 -0.50755957 0.50856638 0.025467043 -0.62441161
"3911" 19 1 0.12980333 -0.49860649 0.55912694 0.1193428 -0.56087193
"3912" 19 1 0.1249705 -0.47612422 0.40326549 0.041060801 -0.59418905
"3913" 19 1 0.094919403 -0.53945044 0.4491346 0.045488182 -0.65379279
"3914" 19 1 0.059008012 -0.59740867 0.64275754 -0.044883267 -0.56725045
"3915" 19 1 0.076735362 -0.53489337 0.48951594 0.10916006 -0.56330569
"3916" 19 1 0.1649918 -0.43527954 0.35455531 0.041039998 -0.55705897
"3917" 19 1 0.11954192 -0.55026669 0.37616638 -0.093417191 -0.64334276
"3918" 19 1 0.23724691 -0.4530575 0.43261865 0.049278146 -0.53423593
"3919" 19 1 0.24202818 -0.33971721 0.62308735 0.072999444 -0.54424194
"3920" 19 1 0.17688405 -0.35492826 0.39070002 0.1305562 -0.5252251
"3921" 19 1 0.16416883 -0.40092367 0.50629676 0.15780241 -0.51068733
"3922" 19 1 0.20674224 -0.36501994 0.57805113 0.07498262 -0.56412984
"3923" 19 1 0.24734589 -0.30315151 0.65109707 0.058082896 -0.54074632
"3924" 19 1 0.21537712 -0.38699405 0.58955179 0.053873818 -0.57179851
"3925" 19 1 0.15403121 -0.52505957 0.51339664 -0.0029264777 -0.61329768
"3926" 19 1 0.1315783 -0.56780554 0.50231324 -0.042614322 -0.64162363
"3927" 19 1 0.15554788 -0.51714527 0.42752352 -0.02046887 -0.66336379
"3928" 19 1 0.08223313 -0.57319472 0.51748788 0.080913615 -0.56086432
"3929" 19 3 0.7969185 0.53397687 0.14158507 0.18901799 -0.63206257
"3930" 19 3 0.77298213 0.49857711 0.18245414 0.3123348 -0.51607165
"3931" 19 3 0.70328239 0.37187401 0.25155259 0.26507496 -0.52301587
"3932" 19 3 0.53104332 0.15413249 0.22214615 0.23041319 -0.53635601
"3933" 19 3 0.65449083 0.30530888 0.2596976 0.32451519 -0.47637968
"3934" 19 3 0.74074146 0.46887707 0.22932682 0.019518878 -0.62771853
"3935" 19 3 0.93718708 0.61715163 0.23235664 0.77738028 -0.12383905
"3936" 19 3 0.91708507 0.76124071 0.26196297 0.76050201 -0.16067769
"3937" 19 3 0.78138772 0.61591501 0.30707157 0.28007293 -0.54177337
"3938" 19 3 0.7157075 0.37398319 0.20818261 0.35269253 -0.48192355
"3939" 19 3 0.89738085 0.68595676 -0.054088625 0.49487357 -0.22420153
"3940" 19 3 1 1 0.085294671 0.54087383 -0.33240693
"3941" 19 2 0.12887636 -0.55752186 0.42993865 -0.0047462584 -0.62370339
"3942" 19 2 -0.0080424264 -0.65288984 0.56343458 -0.0045123449 -0.57849473
"3943" 19 2 0.058448771 -0.58441871 0.63190112 0.093437027 -0.49931667
"3944" 19 2 0.061558318 -0.57940136 0.60424161 -0.030238746 -0.51194184
"3945" 19 2 0.054104285 -0.58703994 0.59751883 0.0034511313 -0.46454679
"3946" 19 2 0.039183333 -0.58675691 0.47828703 0.038354426 -0.46618548
"3947" 19 2 0.01824295 -0.58988152 0.57394079 -0.099092796 -0.56783482
"3948" 19 2 0.097148416 -0.62718824 0.48947816 0.0019908522 -0.48056751
"3949" 19 2 0.1340236 -0.59824956 0.49346167 0.3179595 -0.30615718
"3950" 19 2 0.015983255 -0.67658436 0.5451634 0.18057685 -0.41094956
"3951" 19 2 -0.061083286 -0.73907233 0.60147627 0.11304545 -0.35479073
"3952" 19 2 -0.14801527 -0.78241955 0.58713666 0.093709075 -0.3309947
"3953" 19 2 -0.18208567 -0.74968839 0.40349731 -0.19183576 -0.65293569
"3954" 19 3 0.69529488 0.35371927 0.25793313 -0.029559039 -0.71468303
"3955" 19 3 0.72105575 0.34535867 0.36373003 0.32750752 -0.4294981
"3956" 19 3 0.7457118 0.35517298 0.38256503 0.45440315 -0.30128486
"3957" 19 3 0.71551756 0.35557161 0.19165924 0.32192806 -0.39798949
"3958" 19 3 0.73833662 0.37921936 0.2722041 0.40630675 -0.30789489
"3959" 19 3 0.85845198 0.71868732 0.38165442 0.46459616 -0.30902209
"3960" 19 2 0.1346603 -0.62655446 0.21333237 0.012124982 -0.52525215
"3961" 19 2 0.21972445 -0.51178594 0.59353531 0.30106685 -0.27431387
"3962" 19 2 0.15527296 -0.54641661 0.61273126 0.52946501 -0.19798806
"3963" 19 2 0.033028186 -0.68566345 0.48710081 0.12997419 -0.29082417
"3964" 19 2 0.0029594107 -0.67147037 0.48622297 0.2868299 -0.17829868
"3965" 19 2 0.007447603 -0.64509131 0.61474781 0.060309888 -0.50895844
"3966" 21 5 -0.7828077 -0.98753232 0.1660746 -0.74770867 -0.97782548
"3967" 21 5 -0.88689675 -0.99896682 0.20915317 -0.92935182 -0.99858164
"3968" 21 5 -0.90074718 -0.99876339 -0.026943783 -0.87535699 -0.9917669
"3969" 21 5 -0.88332119 -0.99866935 -0.041644143 -0.8791566 -0.9906019
"3970" 21 5 -0.93783388 -0.99967501 -0.20589033 -0.93018768 -0.99836542
"3971" 21 5 -0.9675821 -0.99966053 -0.22707472 -0.96935258 -0.9992507
"3972" 21 5 -0.97512769 -0.9996895 -0.3405476 -0.9733399 -0.99947911
"3973" 21 5 -0.99161192 -0.99996212 -0.53430955 -0.98884085 -0.99986235
"3974" 21 5 -0.99225706 -0.99997236 -0.65214817 -0.99208934 -0.99992859
"3975" 21 5 -0.9947332 -0.9999777 -0.68386757 -0.9948761 -0.99996649
"3976" 21 5 -0.99639949 -0.99998479 -0.68386757 -0.99275676 -0.99994325
"3977" 21 5 -0.99572811 -0.99997439 -0.64563295 -0.9927153 -0.99993576
"3978" 21 5 -0.99315972 -0.9999774 -0.591023 -0.9936492 -0.99995015
"3979" 21 5 -0.98834345 -0.9999679 -0.57238721 -0.99210871 -0.99992174
"3980" 21 5 -0.98549865 -0.99994348 -0.62430143 -0.98944063 -0.99991004
"3981" 21 5 -0.98914448 -0.99995232 -0.62289996 -0.99342823 -0.99995526
"3982" 21 5 -0.99300928 -0.99996772 -0.63323942 -0.99604761 -0.99997363
"3983" 21 5 -0.99514921 -0.99998122 -0.77740301 -0.99802857 -0.99999178
"3984" 21 5 -0.99729197 -0.99998589 -0.68963852 -0.99688507 -0.99998392
"3985" 21 5 -0.99595204 -0.99998601 -0.67293828 -0.99313341 -0.99995459
"3986" 21 5 -0.9947588 -0.99998432 -0.7217794 -0.99093508 -0.99993341
"3987" 21 5 -0.99110437 -0.9999642 -0.623929 -0.98458006 -0.9998632
"3988" 21 5 -0.98885898 -0.99996334 -0.60116604 -0.98578665 -0.99987394
"3989" 21 5 -0.92137592 -0.99974325 -0.5210284 -0.93349227 -0.99724809
"3990" 21 5 -0.98216737 -0.9999567 -0.63870987 -0.97551853 -0.99960803
"3991" 21 5 -0.97408564 -0.99987505 -0.66927459 -0.97219095 -0.99930013
"3992" 21 5 -0.94598832 -0.9996181 -0.88821474 -0.96665928 -0.99908423
"3993" 21 5 -0.94325253 -0.99953074 -0.26823354 -0.96843748 -0.99835657
"3994" 21 5 -0.94297918 -0.9995239 -0.16849312 -0.96223518 -0.99766794
"3995" 21 5 -0.94488418 -0.99960176 -0.36243259 -0.96529813 -0.99846578
"3996" 21 5 -0.96449561 -0.999812 -0.22666846 -0.98084313 -0.99971274
"3997" 21 5 -0.97624476 -0.99987923 -0.2631199 -0.97960878 -0.99962955
"3998" 21 5 -0.98364125 -0.99992485 -0.46629517 -0.98501363 -0.9997852
"3999" 21 5 -0.99103294 -0.99994771 -0.56900576 -0.98879741 -0.99988134
"4000" 21 5 -0.99019663 -0.99992648 -0.5256725 -0.99066955 -0.99992418
"4001" 21 5 -0.98778106 -0.99992479 -0.72264358 -0.98979892 -0.99991461
"4002" 21 5 -0.98948662 -0.99996084 -0.60972279 -0.98788739 -0.99989621
"4003" 21 5 -0.98887579 -0.9999694 -0.52028197 -0.98748099 -0.99989526
"4004" 21 5 -0.98962401 -0.99997251 -0.62744626 -0.99174291 -0.99993946
"4005" 21 5 -0.99206449 -0.99996768 -0.73629771 -0.99319561 -0.99996982
"4006" 21 5 -0.99436527 -0.99996813 -0.74394659 -0.99365877 -0.99996945
"4007" 21 5 -0.99564607 -0.99997525 -0.68225522 -0.99554775 -0.99998194
"4008" 21 5 -0.99645487 -0.99997922 -0.63244723 -0.99536998 -0.99997573
"4009" 21 5 -0.99389266 -0.9999707 -0.53535807 -0.99147873 -0.99992818
"4010" 21 5 -0.99205523 -0.99995584 -0.55558428 -0.99207131 -0.99992995
"4011" 21 4 -0.92131285 -0.99865031 -0.42506641 -0.96697613 -0.99881013
"4012" 21 4 -0.97476898 -0.99978766 -0.4324368 -0.97641149 -0.99945057
"4013" 21 4 -0.98801336 -0.99994343 -0.46305494 -0.97586128 -0.99952037
"4014" 21 4 -0.99462081 -0.99995449 -0.66271367 -0.98143597 -0.99979404
"4015" 21 4 -0.99210289 -0.99995557 -0.55528919 -0.98985222 -0.99993253
"4016" 21 4 -0.99211425 -0.99997766 -0.61691821 -0.99168968 -0.99994628
"4017" 21 4 -0.99681893 -0.9999861 -0.78655253 -0.99176397 -0.99995416
"4018" 21 4 -0.99519097 -0.99997762 -0.69562051 -0.99100684 -0.99993981
"4019" 21 4 -0.99431942 -0.99997504 -0.59193466 -0.99213349 -0.99993538
"4020" 21 4 -0.99744338 -0.99998582 -0.64723125 -0.99358224 -0.99994848
"4021" 21 4 -0.9925694 -0.99998345 -0.64563295 -0.98784377 -0.99988766
"4022" 21 4 -0.98896126 -0.99998475 -0.60132449 -0.9871018 -0.99989176
"4023" 21 4 -0.98953449 -0.99998603 -0.69570475 -0.99281312 -0.99995464
"4024" 21 4 -0.98785514 -0.99997396 -0.6965457 -0.99134903 -0.99994032
"4025" 21 4 -0.9870185 -0.999967 -0.57725785 -0.99000186 -0.99991492
"4026" 21 4 -0.9881332 -0.99996554 -0.53191439 -0.98743954 -0.99989423
"4027" 21 4 -0.99166336 -0.99997601 -0.61333425 -0.99253762 -0.99993682
"4028" 21 4 -0.99438313 -0.99998616 -0.70181918 -0.99444792 -0.99996732
"4029" 21 4 -0.99298979 -0.99998251 -0.58227059 -0.99480646 -0.99997003
"4030" 21 4 -0.99088305 -0.99996718 -0.5782257 -0.99284562 -0.9999529
"4031" 21 4 -0.99373315 -0.99997074 -0.69393807 -0.99344992 -0.99994789
"4032" 21 4 -0.99496422 -0.99998605 -0.66927459 -0.9934805 -0.99994732
"4033" 21 4 -0.99547499 -0.99998634 -0.63718496 -0.99311006 -0.99995843
"4034" 21 4 -0.8254168 -0.99924576 -0.19111296 -0.82719671 -0.98983421
"4035" 21 4 -0.92312496 -0.99995705 -0.55235672 -0.93551345 -0.996243
"4036" 21 4 -0.98575252 -0.99996317 -0.55994923 -0.94246121 -0.99808291
"4037" 21 4 -0.98793512 -0.99997118 -0.63054613 -0.96574692 -0.99929201
"4038" 21 4 -0.98854983 -0.99992202 -0.56196929 -0.9771337 -0.99969431
"4039" 21 4 -0.98476528 -0.99991953 -0.55388276 -0.97468568 -0.99947299
"4040" 21 4 -0.97326972 -0.99996367 -0.64723125 -0.97561277 -0.99952507
"4041" 21 4 -0.97861169 -0.99997811 -0.70824068 -0.98314298 -0.9997058
"4042" 21 4 -0.99316319 -0.99998005 -0.64211168 -0.99036705 -0.99990946
"4043" 21 4 -0.98994408 -0.99996654 -0.62744626 -0.98605884 -0.99985897
"4044" 21 4 -0.98726128 -0.99996903 -0.66590075 -0.98817988 -0.99989908
"4045" 21 4 -0.99031447 -0.99997844 -0.66927459 -0.99211355 -0.9999392
"4046" 21 4 -0.98996742 -0.99997837 -0.6443871 -0.98554046 -0.99983931
"4047" 21 4 -0.99088492 -0.99995829 -0.63934856 -0.98420034 -0.99982818
"4048" 21 4 -0.99175534 -0.99995934 -0.623929 -0.98711655 -0.99983626
"4049" 21 4 -0.98993011 -0.99997179 -0.623929 -0.98733562 -0.99986279
"4050" 21 4 -0.99076642 -0.99996707 -0.61001117 -0.99202966 -0.99994652
"4051" 21 4 -0.99059726 -0.99997437 -0.60436505 -0.99387088 -0.99996451
"4052" 21 4 -0.99095381 -0.99998701 -0.6888614 -0.99211065 -0.99995338
"4053" 21 4 -0.992508 -0.99997301 -0.72264358 -0.99016787 -0.99993479
"4054" 21 4 -0.99104651 -0.99996878 -0.68846604 -0.9867144 -0.9998642
"4055" 21 4 -0.98881489 -0.99997853 -0.63870987 -0.98491282 -0.99983459
"4056" 21 4 -0.99014562 -0.99996578 -0.62753765 -0.98830197 -0.99989979
"4057" 21 4 -0.99014125 -0.99994258 -0.56394896 -0.98183797 -0.99977769
"4058" 21 6 -0.65411997 -0.96546889 -0.25499548 -0.87846006 -0.99366841
"4059" 21 6 -0.92858058 -0.99889996 -0.24527443 -0.91827333 -0.99666655
"4060" 21 6 -0.95793094 -0.99914981 -0.53992634 -0.97577354 -0.99966031
"4061" 21 6 -0.9719176 -0.99956025 -0.35987527 -0.9952527 -0.99992387
"4062" 21 6 -0.97398371 -0.99961454 -0.34227334 -0.99368639 -0.99993303
"4063" 21 6 -0.97159969 -0.99953464 -0.2822627 -0.99334152 -0.99996327
"4064" 21 6 -0.9724688 -0.99954614 -0.17701585 -0.99442013 -0.99993591
"4065" 21 6 -0.9750561 -0.99964309 -0.3601592 -0.99733869 -0.99998491
"4066" 21 6 -0.97335578 -0.99961199 -0.23929106 -0.99674371 -0.99997448
"4067" 21 6 -0.97413173 -0.99958372 -0.19947577 -0.99572694 -0.9999626
"4068" 21 6 -0.97340544 -0.9995236 -0.69825532 -0.99366081 -0.99995619
"4069" 21 6 -0.9690346 -0.99929636 -0.13092025 -0.99481045 -0.99995698
"4070" 21 6 -0.96178657 -0.99919848 -0.22322031 -0.99432425 -0.99996072
"4071" 21 6 -0.96023007 -0.99927097 -0.2079537 -0.99523502 -0.99995077
"4072" 21 6 -0.97590835 -0.99957426 -0.012644565 -0.9942606 -0.99995812
"4073" 21 6 -0.97884825 -0.99961845 -0.49867581 -0.99424787 -0.99997115
"4074" 21 6 -0.97085205 -0.99944103 -0.24361504 -0.9954661 -0.99996377
"4075" 21 6 -0.97254262 -0.99951887 -0.25402577 -0.99716777 -0.99997438
"4076" 21 6 -0.97672223 -0.99965639 -0.33763991 -0.99543792 -0.99997416
"4077" 21 6 -0.59446905 -0.87756629 0.31625069 -0.85629954 -0.99213046
"4078" 21 6 -0.90765571 -0.99491492 0.15732653 -0.93726589 -0.99729186
"4079" 21 6 -0.95982909 -0.99915065 -0.43275907 -0.95846975 -0.99909815
"4080" 21 6 -0.97031179 -0.99949935 -0.42599699 -0.96316416 -0.9989987
"4081" 21 6 -0.97488331 -0.99952842 -0.3829079 -0.99098285 -0.99991967
"4082" 21 6 -0.98013772 -0.99961812 -0.23986891 -0.99534788 -0.99996223
"4083" 21 6 -0.98213612 -0.99961231 -0.28076934 -0.99616985 -0.99996489
"4084" 21 6 -0.98391669 -0.99960991 -0.35101481 -0.9968599 -0.99998381
"4085" 21 6 -0.97995552 -0.99947076 -0.25593334 -0.99491805 -0.99995641
"4086" 21 6 -0.97834666 -0.99941811 -0.13022056 -0.995449 -0.9999698
"4087" 21 6 -0.98080143 -0.99956098 -0.23685671 -0.9960825 -0.99997633
"4088" 21 6 -0.97858105 -0.99956655 -0.23763012 -0.99569092 -0.99997242
"4089" 21 6 -0.98081223 -0.99962941 -0.12671916 -0.99364197 -0.99996693
"4090" 21 6 -0.98765841 -0.99980218 -0.4354466 -0.99424732 -0.99997391
"4091" 21 6 -0.98697273 -0.99979144 -0.88821474 -0.99346014 -0.99997011
"4092" 21 6 -0.98049173 -0.99955126 -0.15112245 -0.99461723 -0.99996956
"4093" 21 6 -0.97444761 -0.99940643 -0.068776198 -0.99418881 -0.99995675
"4094" 21 6 -0.98225728 -0.99966791 -0.31538919 -0.99443271 -0.9999548
"4095" 21 6 -0.99017 -0.99985446 -0.49180206 -0.99569244 -0.99998347
"4096" 21 6 -0.98981749 -0.99983416 -0.83628056 -0.99501686 -0.99997843
"4097" 21 6 -0.97954268 -0.99947768 -0.083173468 -0.99642437 -0.99998445
"4098" 21 6 -0.97247223 -0.99930976 -0.14490565 -0.99620238 -0.99998456
"4099" 21 6 -0.97636668 -0.99946898 -0.31339841 -0.99604822 -0.99997466
"4100" 21 6 -0.97927497 -0.99951355 -0.2262834 -0.99617925 -0.99997887
"4101" 21 6 -0.98001346 -0.9995555 -0.24529916 -0.99557738 -0.99998092
"4102" 21 1 -0.19301862 -0.78396783 0.45266133 -0.44515032 -0.84959814
"4103" 21 1 -0.14520558 -0.75761453 0.39709866 -0.38117603 -0.77352001
"4104" 21 1 -0.19431108 -0.79637983 0.35334786 -0.37615416 -0.77889007
"4105" 21 1 -0.15661756 -0.7874477 0.47909599 -0.28050676 -0.76897218
"4106" 21 1 -0.14377439 -0.76246556 0.33141728 -0.32984538 -0.74712351
"4107" 21 1 -0.15565725 -0.7674186 0.41870974 -0.33577635 -0.79519654
"4108" 21 1 -0.18422115 -0.79649705 0.39709866 -0.37844654 -0.77814251
"4109" 21 1 -0.22323767 -0.80519328 0.52388653 -0.40903638 -0.77509711
"4110" 21 1 -0.18724725 -0.77355113 0.46150622 -0.37240993 -0.79548142
"4111" 21 1 -0.17297787 -0.7691582 0.35057179 -0.34801361 -0.8230609
"4112" 21 1 -0.13554115 -0.74627229 0.39928197 -0.30579603 -0.80405747
"4113" 21 1 -0.18563446 -0.76978104 0.28741653 -0.42564193 -0.79067708
"4114" 21 1 -0.25576178 -0.82120794 0.37127225 -0.4631317 -0.81959383
"4115" 21 1 -0.25480269 -0.84668332 0.36908894 -0.40609033 -0.79039368
"4116" 21 1 -0.28796081 -0.85298633 0.12350983 -0.4605851 -0.8193017
"4117" 21 1 -0.2285882 -0.81631211 0.30251938 -0.39086491 -0.82532888
"4118" 21 1 -0.19994597 -0.81689303 0.34175801 -0.35006303 -0.73783515
"4119" 21 1 -0.22849034 -0.8418425 0.43660216 -0.29622359 -0.73416535
"4120" 21 1 -0.18107999 -0.80582621 0.48710081 -0.31192121 -0.75192167
"4121" 21 1 -0.15917976 -0.805241 0.30559218 -0.24511585 -0.7475902
"4122" 21 1 -0.14244444 -0.79755464 0.31887602 -0.26205436 -0.74530122
"4123" 21 1 -0.097177855 -0.76895847 0.32129115 -0.25811962 -0.73129217
"4124" 21 1 -0.098904496 -0.78478668 0.3904682 -0.096880032 -0.70075228
"4125" 21 1 -0.13192328 -0.78620954 0.40326549 -0.19774767 -0.677336
"4126" 21 1 -0.13247291 -0.78536589 0.30021383 -0.053514641 -0.70581794
"4127" 21 1 -0.14683984 -0.82762593 0.30160866 -0.2431879 -0.7168116
"4128" 21 1 -0.17184494 -0.84308553 0.45027731 -0.19919761 -0.73112282
"4129" 21 3 0.33443284 -0.13876249 0.29079123 -0.21822217 -0.76049011
"4130" 21 3 0.27716265 -0.18943992 0.2413421 -0.16002472 -0.74257695
"4131" 21 3 0.24079443 -0.29665519 0.13590521 -0.15042034 -0.73020976
"4132" 21 3 0.27243082 -0.2930851 0.085662685 -0.31059257 -0.81156739
"4133" 21 3 0.18169191 -0.37027046 0.054061949 -0.21910759 -0.8122329
"4134" 21 3 0.15191482 -0.37873013 0.15393468 -0.19677613 -0.78517795
"4135" 21 3 0.20661777 -0.26219365 0.20131709 -0.28382482 -0.78795619
"4136" 21 3 0.0041449812 -0.55723296 0.17004817 -0.1794335 -0.76538566
"4137" 21 3 0.067064152 -0.43111235 0.12310791 -0.35822867 -0.82294395
"4138" 21 3 0.12463028 -0.38725401 0.12310791 -0.23712865 -0.78900573
"4139" 21 3 0.13421075 -0.39934067 0.053669441 -0.20926212 -0.76411066
"4140" 21 3 0.30187285 -0.23281138 0.24212411 -0.25754399 -0.80205271
"4141" 21 3 0.34875432 -0.18410036 0.32080461 -0.23843465 -0.79338617
"4142" 21 3 0.22747788 -0.22376199 0.22292817 -0.21784466 -0.79603994
"4143" 21 3 0.14189775 -0.26127789 0.079264036 -0.30739274 -0.80084847
"4144" 21 2 -0.12007443 -0.73039489 0.33010493 -0.33097965 -0.62566506
"4145" 21 2 -0.15065811 -0.74072187 0.58902918 -0.27791701 -0.5860534
"4146" 21 2 -0.13330304 -0.73794086 0.44930048 -0.19771706 -0.35584314
"4147" 21 2 -0.14477518 -0.74617004 0.34972505 -0.19762262 -0.39415116
"4148" 21 2 -0.18241192 -0.78352852 0.43901729 -0.32661618 -0.56500224
"4149" 21 2 -0.21077813 -0.81223224 0.52444681 -0.28446283 -0.53435763
"4150" 21 2 -0.23069923 -0.81705652 0.47426573 -0.33782207 -0.59297401
"4151" 21 2 -0.21603706 -0.78518371 0.50941312 -0.40348729 -0.60964238
"4152" 21 2 -0.22194286 -0.77731625 0.49643708 -0.374367 -0.55915973
"4153" 21 2 -0.13295912 -0.74867694 0.44268131 -0.34832551 -0.55297799
"4154" 21 2 -0.15177195 -0.74329429 0.45667596 -0.29110248 -0.41877739
"4155" 21 2 -0.13379683 -0.77143733 0.40366319 -0.21754578 -0.38410078
"4156" 21 2 -0.063670243 -0.71866926 0.5260152 -0.032544358 -0.46034331
"4157" 21 2 -0.10516905 -0.70650258 0.53724411 -0.227107 -0.38824432
"4158" 21 2 -0.13416433 -0.72398379 0.50699799 -0.27890932 -0.45839487
"4159" 21 2 -0.11319294 -0.70104445 0.65109707 -0.25729883 -0.53238169
"4160" 21 2 -0.15036403 -0.72932459 0.53742284 -0.25826581 -0.4133206
"4161" 21 3 0.19538447 -0.22867764 0.31301113 -0.31038893 -0.8197625
"4162" 21 3 0.17483782 -0.25936486 0.16094438 -0.3261242 -0.83043004
"4163" 21 3 0.17411 -0.36948989 0.079264036 -0.18193725 -0.74132545
"4164" 21 3 0.097299642 -0.46281069 0.11031062 -0.12245647 -0.71192831
"4165" 21 3 0.1017734 -0.41290767 0.17313063 -0.24583573 -0.79107061
"4166" 21 3 0.18247409 -0.35607551 0.10441245 -0.26899414 -0.7997642
"4167" 21 3 0.27864406 -0.21471684 0.14230386 -0.2511806 -0.79609264
"4168" 21 3 0.27998676 -0.16975671 0.23572546 -0.13560029 -0.73233694
"4169" 21 2 -0.069509984 -0.68210166 0.44671947 -0.21773453 -0.50992513
"4170" 21 2 -0.096482549 -0.72474288 0.53940838 -0.33029331 -0.53169871
"4171" 21 2 -0.13527053 -0.76583093 0.55703593 -0.28962832 -0.47834965
"4172" 21 2 -0.13331653 -0.75559451 0.51581177 -0.33351806 -0.4328788
"4173" 21 2 -0.040237421 -0.68945979 0.51098151 0.012614849 -0.38289003
"4174" 21 2 0.0081465361 -0.65891369 0.42863513 -0.18323303 -0.31327549
"4175" 21 2 -0.013117838 -0.65709511 0.58263053 0.082899268 -0.30176842
"4176" 21 2 -0.039145104 -0.66090983 0.6745721 -0.093745584 -0.41155016
"4177" 21 5 -0.66081283 -0.98786299 -0.60386017 -0.80914514 -0.98800114
"4178" 21 5 -0.82342552 -0.99628444 -0.081010267 -0.8451909 -0.99164495
"4179" 21 5 -0.89425973 -0.99910726 0.090088858 -0.86623226 -0.99222273
"4180" 21 5 -0.87014141 -0.99812309 0.11450468 -0.85654738 -0.98761717
"4181" 21 5 -0.87325423 -0.99747932 0.10821433 -0.88335168 -0.99205799
"4182" 21 5 -0.91910112 -0.99839425 -0.11624313 -0.91968152 -0.99730103
"4183" 21 5 -0.927616 -0.99893594 -0.28621787 -0.93563951 -0.99775046
"4184" 21 5 -0.92981819 -0.99902208 -0.12574406 -0.91065291 -0.99491685
"4185" 21 5 -0.94471742 -0.99950876 -0.040756074 -0.9095325 -0.99535276
"4186" 21 5 -0.96477569 -0.99978731 -0.35020647 -0.95696636 -0.99879258
"4187" 21 5 -0.97537473 -0.99988807 -0.6456488 -0.96691366 -0.99921415
"4188" 21 5 -0.98121168 -0.99988852 -0.4134187 -0.96604236 -0.99924083
"4189" 21 5 -0.98500318 -0.9999129 -0.5285621 -0.98098231 -0.9997423
"4190" 21 5 -0.9711229 -0.99988266 -0.48771794 -0.95763146 -0.99905957
"4191" 21 5 -0.9529099 -0.99978771 -0.19018173 -0.95125251 -0.99870623
"4192" 21 5 -0.94906263 -0.99977625 -0.23393611 -0.94040377 -0.99737357
"4193" 21 5 -0.95793696 -0.99983813 -0.63623281 -0.95092011 -0.99811266
"4194" 21 5 -0.97577908 -0.99989587 -0.67315473 -0.97809151 -0.99969742
"4195" 21 5 -0.97934346 -0.99990812 -0.41856737 -0.96975924 -0.99940731
"4196" 21 5 -0.97992136 -0.99991872 -0.41480204 -0.97126369 -0.9993511
"4197" 21 5 -0.99249942 -0.99998552 -0.65254781 -0.98130556 -0.9998381
"4198" 21 5 -0.98896325 -0.99996678 -0.7217794 -0.98309887 -0.99978842
"4199" 21 5 -0.98517321 -0.99994585 -0.7217794 -0.98051037 -0.99974912
"4200" 21 5 -0.80649338 -0.99200827 0.56564735 -0.86477237 -0.99063222
"4201" 21 5 -0.91673708 -0.99932049 0.013323369 -0.91721337 -0.99177117
"4202" 21 5 -0.93149952 -0.99943837 -0.029451408 -0.91194658 -0.99543649
"4203" 21 5 -0.9369626 -0.9995708 -0.48595129 -0.90846952 -0.9936012
"4204" 21 5 -0.94334698 -0.9995417 -0.56419715 -0.92060727 -0.99591754
"4205" 21 5 -0.94730286 -0.99962161 -0.14647993 -0.96071686 -0.99899982
"4206" 21 5 -0.96208509 -0.99974921 -0.16797382 -0.9790618 -0.99965972
"4207" 21 5 -0.95777275 -0.99965973 -0.5142638 -0.96739737 -0.99898955
"4208" 21 5 -0.95100626 -0.99962748 -0.30891034 -0.96797963 -0.99909608
"4209" 21 5 -0.97444623 -0.99986517 -0.28229619 -0.97160086 -0.9995577
"4210" 21 5 -0.98645575 -0.99994097 -0.5584749 -0.9797354 -0.99971655
"4211" 21 5 -0.99339283 -0.99997386 -0.68076571 -0.98043095 -0.99977691
"4212" 21 5 -0.98072224 -0.99990513 -0.30524556 -0.97943423 -0.99965674
"4213" 21 5 -0.97462616 -0.99986854 -0.27389817 -0.97060942 -0.99947084
"4214" 21 5 -0.98217553 -0.99991161 -0.71354161 -0.97904912 -0.99970038
"4215" 21 5 -0.98937134 -0.99994342 -0.81140607 -0.98946912 -0.99990812
